Name_EN,Address_EN,Latitude,Longitude,Facility_Type
LONGEVITY CRANE CARE HOME FOR ELDERLY,"2/F, SOUTH OCEAN BUILDING, 286-300 CHEUNG SHA WAN ROAD, 126-130 KIU KIANG STREET, SHAM SHUI PO, KOWLOON",22.33250235,114.16039209,LocationofResidentialCareHomesfortheElderlyinHongKong
YU YEE HOME FOR THE AGED (ELITE GARDEN BRANCH),"1/F, ELITE GARDEN, NO. 11 TSING CHUI PATH, TUEN MUN, NEW TERRITORIES",22.40273835,113.97840544,LocationofResidentialCareHomesfortheElderlyinHongKong
LUEN WO ELDERLY CENTRE,"PORTION B, 1/F, SUN SHING CENTRE, NO. 100, PAU CHUNG STREET, TO KWA WAN, KOWLOON",22.32032042,114.18967661,LocationofResidentialCareHomesfortheElderlyinHongKong
CARITAS LAI KOK HOME,"UNIT NO. 201-227, LAI LO HOUSE, LAI KOK ESTATE, SHAMSHUIPO, KOWLOON",22.33180661,114.15695595,LocationofResidentialCareHomesfortheElderlyinHongKong
TANG FUK HOME FOR ELDER,"SHOP 3A ON G/F, 1/F AND 2/F, PO SUN MANSION, 87-101 BULKELEY STREET, HUNG HOM, KOWLOON",22.30717214,114.18546339,LocationofResidentialCareHomesfortheElderlyinHongKong
KA MEI ELDERLY CARE CENTRE LIMITED [RCHE] / CARE WELL HOME CARE SERVICE TEAM [CCSV RSP],"1ST FLOOR, MAN SHING BUILDING, 7 KAI FAT PATH, TUEN MUN, NEW TERRITORIES",22.39496888,113.97575561,LocationofResidentialCareHomesfortheElderlyinHongKong
SPRING (KENNEDY) HOME FOR THE AGED,"FLAT A-D, 1/F AND FLAT A-H, 2/F, SUM WAY MANSION, 1 BELCHER'S STREET, HONG KONG",22.28652229,114.1323926,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED TUNG LIN KOK YUEN HOME FOR THE ELDERLY,"4/F, HONG LAM HOUSE & ON LAM HOUSE, TSUI LAM ESTATE, TSEUNG KWAN O, NEW TERRITORIES",22.32436876,114.24869135,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK SHEK MUN HOME CUM DAY CARE CENTRE FOR THE ELDERLY,"G/F(PORTION), AND 1/F TO 4/F, SHEK MUN ESTATE SOCIAL SERVICE BUILDING, 18 ON MUK STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",22.38550006,114.21011358,LocationofResidentialCareHomesfortheElderlyinHongKong
FUNG SHING CARE HOME,"SHOP 1-7, G/F KWAI LOONG BUILDING, 53-73 TAI LOONG STREET, KWAI CHUNG, NEW TERRITIORIES",22.36533362,114.13789214,LocationofResidentialCareHomesfortheElderlyinHongKong
THE VIRTUOUS ELDERLY HOME,"SHOP 1 & 2 AND FLAT ROOF ON 1/F, SILVER MANSION, 81 SHEK PAI WAN ROAD, HONG KONG",22.24935579,114.14876044,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG HOUSING SOCIETY-JOLLY PLACE CARE HOME,"1/F, JOLLY PLACE, 2 PUI SHING LANE, TSEUNG KWAN O, NEW TERRITORIES",22.31655711,114.26713801,LocationofResidentialCareHomesfortheElderlyinHongKong
KONG TAI (CHUK YUEN) CARE FOR THE AGED HOME LIMITED,"SHOP 101, 128-139, G/F, WING YUEN HOUSE, CHUK YUEN SOUTH ESTATE, WONG TAI SIN, KOWLOON",22.34457647,114.1906399,LocationofResidentialCareHomesfortheElderlyinHongKong
TO YUEN HOME FOR AGED,"G/F & COCKLOFT, NO. 28 AND 32 JOCKEY CLUB ROAD, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES",22.50661247,114.12783242,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUN FAI HOME FOR THE AGED,"SHOP 1-4, G/F & 1/F, PETER'S HOUSE, 55-57 MING FUNG STREET, FUNG WONG SAN TSUEN, WONG TAI SIN, KOWLOON",22.34398891,114.19625087,LocationofResidentialCareHomesfortheElderlyinHongKong
TIN WAN NURSING LIMTIED,"UPPER GROUND FLOOR, NO. 60 SHEK PAI WAN ROAD, YEN SHING MANSION, ABERDEEN, HONG KONG",22.24949112,114.14803283,LocationofResidentialCareHomesfortheElderlyinHongKong
PO PAK GEROCOMY CENTRE,"2/F, CHELSEA COURT, NO. 38-48 SHUN NING ROAD, SHAMSHUIPO, KOWLOON",22.33599722,114.16072172,LocationofResidentialCareHomesfortheElderlyinHongKong
"THE HONG KONG BODHI SIKSA SOCIETY, LTD. CARE AND ATTENTION HOME FOR THE AGED","LOT 1461, DD 453, LO WAI, (ALSO KNOWN AS NO. 38 LO WAI ROAD), TSUEN WAN, NEW TERRITORIES",22.38358048,114.12427306,LocationofResidentialCareHomesfortheElderlyinHongKong
KWON ON HOME FOR THE ELDERLY,"1/F, MAN SHING BUILDING, 109-115 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",22.36732798,114.13249322,LocationofResidentialCareHomesfortheElderlyinHongKong
FAI TO HOME FOR THE AGED (TUEN MUN) BRANCH,"1/F, FLORENCE MANSION, 6 TSING LING PATH, AREA 4B, TUEN MUN, NEW TERRITORIES",22.40214166,113.97785273,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG SHENG KUNG HUI HOME OF LOVING CARE FOR THE ELDERLY,"1/F - 3/F, TAK YAN HOUSE, TAK TIN ESTATE, LAM TIN, KOWLOON",22.30874957,114.23970602,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE CARE (TAK FUNG) ELDERLY CENTRE,"SHOPS 89 & 91, G/F, 1/F, 2/F AND PORTION OF 3/F, TAK FUNG BUILDING, 85-91 LAI CHI KOK ROAD, KOWLOON",22.32433012,114.16559562,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG NGA RESIDENTIAL CARE HOME (5),"4/F, WAH TO BUILDING, 42 WOOD ROAD, WANCHAI, HONG KONG",22.27630569,114.17654444,LocationofResidentialCareHomesfortheElderlyinHongKong
CARE & SERVICES ELDERLY HOME (YAU SAN STREET),"1/F, YUEN SUN MANSION, 13 YAU SAN STREET, YUEN LONG, NEW TERRITORIES",22.44399151,114.031233,LocationofResidentialCareHomesfortheElderlyinHongKong
RAINBOW ELDERLY HOME (KWAI SHING),"107-120 BLOCK 5, KWAI SHING WEST ESTATE, KWAI CHUNG, NEW TERRITORIES",22.36189788,114.12338798,LocationofResidentialCareHomesfortheElderlyinHongKong
CHING YEE HOME FOR THE AGED LIMITED,"""1A, TUNG LO WAN VILLAGE, TAI WAI, SHATIN, NEW TERRITORIES(LOT 766 IN DD 179)""",22.3779178,114.18045737,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY PO LAM RESIDENCE FOR SENIOR CITIZENS,"4/F PO KAN HOUSE, PO LAM ESTATE, TSEUNG KWAN O, NEW TERRITORIES",22.32487101,114.25611696,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY JADE NURSING HOME (COME ON) LIMITED,"1/F COME ON BUILDING, 387 CASTLE PEAK ROAD, CASTLE PEAK BAY, TUEN MUN, NEW TERRITORIES",22.38884245,113.98003715,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG LUTHERAN SOCIAL SERVICE FUNG TAK LUTHERAN HOME FOR THE ELDERLY,"G/F & NDF2 (I.E. 1/F) OF NGAN FUNG HOUSE AND BAN FUNG HOUSE, AND UNITS 133 & 134 OF BAN FUNG HOUSE, FUNG TAK ESTATE, DIAMOND HILL, KOWLOON",22.34336532,114.19992998,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK CHAN AU BIG YAN HOME FOR THE ELDERLY,"12 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",22.28528,114.13242,LocationofResidentialCareHomesfortheElderlyinHongKong
MAN OI HOME FOR THE AGED,"SHOPS A, B & C ON G/F, NO. 8 WAN TAU KOK LANE AND SHOPS A, B & C2 ON G/F, NO. 10 WAN TAU KOK LANE, TAI PO, NEW TERRITORIES",22.44690157,114.16891796,LocationofResidentialCareHomesfortheElderlyinHongKong
THE WOMEN'S WELFARE CLUB (EASTERN DISTRICT) HONG KONG WONG FUNG TING HOSTEL FOR THE ELDERLY,"4/F CHOI CHU HOUSE, CHOI YUEN ESTATE, SHEUNG SHUI, NEW TERRITORIES",22.50088657,114.12578382,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG SHENG KUNG HUI ST. PAUL'S HOME FOR THE ELDERLY,"UNITS 106-113 AND 201-227, FUNG WAI HOUSE, SUN TIN WAI ESTATE, SHATIN, NEW TERRITORIES",22.37061184,114.18671011,LocationofResidentialCareHomesfortheElderlyinHongKong
NITAK HOME,"SHOP NO. 10 ON GROUND FLOOR AND STORE NO. 10 ON COCKLOFT FLOOR OF PHASE 2 OF COMMERCIAL DEVELOPMENT, ALLWAY GARDENS NOS. 187-195 TSUEN KING CIRCUIT, NOS. 2-22 ON YAT STREET, TSUEN WAN, NEW TERRITORIES",22.37843,114.10472,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUNG TAO ELDERLY CENTRE (FIRST BRANCH),"1/F. & SHOP NO.12 G/F, PO KAI MANSION, 2-20 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",22.36516154,114.13584356,LocationofResidentialCareHomesfortheElderlyinHongKong
TSING YI CYPRESS VIEW ELDERLY CENTRE,"SHOP NOS. 7-8, 5/F, CHEUNG HANG SHOPPING CENTRE, CHEUNG HANG ESTATE, 6 LIU TO ROAD, TSING YI, NEW TERRITORIES",22.3548345,114.09768279,LocationofResidentialCareHomesfortheElderlyinHongKong
OASIS NURSING HOME,"LG/2(PART), G/F(PART), 1/F-6/F & 7/F (PART), LOK FOON HOUSE, TSZ LOK ESTATE, TSZ WAN SHAN, KOWLOON",22.34636337,114.2005906,LocationofResidentialCareHomesfortheElderlyinHongKong
SING ZAI ASSOCIATION CARING HOME,"2/F & 3/F, MAN SHING BUILDING, 109-115 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",22.36738219,114.13258059,LocationofResidentialCareHomesfortheElderlyinHongKong
YIN NIN HOME FOR THE ELDERLY,"G/F, 311, 313, 315 & 319, WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",22.37565509,114.13612207,LocationofResidentialCareHomesfortheElderlyinHongKong
KING'S FORT HOME FOR THE ELDERLY,"FLAT A, B & C, 4/F AND FLAT A, 5/F, WALDORF MANSION, 2 CAUSEWAY ROAD, CAUSEWAY BAY, HONG KONG",22.27932155,114.18791658,LocationofResidentialCareHomesfortheElderlyinHongKong
LOC SHUN ELDERLY HOME LIMITED,"ROOM A, B, C, D 1/F, 37-41 WONG CHUK STREET AND 2A & 2B, FUK WING STREET, SHAMSHUIPO, KOWLOON",22.32959498,114.16608054,LocationofResidentialCareHomesfortheElderlyinHongKong
KAM TO NURSING CENTRE,"1/F, 2/F, 3/F FRONT BLK, 62 CASTLE PEAK RD, SHAMSHUIPO, KOWLOON",22.33414,114.1621,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG CHRISTIAN SERVICE SHUN LEE HOME FOR THE ELDERLY,"FLOOR 4, LEE FOO HOUSE, SHUN LEE ESTATE, KWUN TONG, KOWLOON",22.33031904,114.22704841,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHI HOME FOR THE AGED,"2/F, JOHNSON MANSION, 428-438 QUEEN'S ROAD WEST, HONG KONG",22.28634324,114.13851568,LocationofResidentialCareHomesfortheElderlyinHongKong
YUEN YUEN CARE & ATTENTION HOME FOR THE AGED,"LOT 1236 AND EXT. R. P. IN D.D. 453, SAM DIP TAM (ALSO KNOWN AS 33 LO WAI ROAD), TSUEN WAN, NEW TERRITORIES",22.38223446,114.12285586,LocationofResidentialCareHomesfortheElderlyinHongKong
SEE YAN HOME FOR AGED,"G/F, 15 TAI PAK TIN STREET AND UG/F 66-68, WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",22.36716715,114.13928976,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHAI HOSPITAL MRS. KWOK YUK CHEUNG CARE & ATTENTION HOME,"K.C.T.L. 387 (ALSO KNOWN AS 33 LAI CHI LING ROAD), KWAI CHUNG, NEW TERRITORIES",22.34527523,114.13194686,LocationofResidentialCareHomesfortheElderlyinHongKong
GORGEOUS LIVING ELDERLY HOME,"SHOP NO.31, 1/F, NOBLE SQUARE (WAH KWAI SHOPPING CENTRE), WAH KWAI ESTATE, 3 WAH KWAI ROAD, HONG KONG",22.24995884,114.13887483,LocationofResidentialCareHomesfortheElderlyinHongKong
KAR PO ELDERLY HOME,"""SHOP J G/F & 1/F, KAR PO MANSION, 499 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES""",22.36835776,114.13359005,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN (TSZ CHING) NURSING HOME CUM DAY CARE CENTRE,"3/F (INCLUDING OPEN COURTYARD) & 4/F, ANCILLARY FACILITIES BLOCK, TSZ CHING ESTATE, WONG TAI SIN, KOWLOON",22.35017408,114.20182418,LocationofResidentialCareHomesfortheElderlyinHongKong
LA SALLE OLD MEN AND WOMEN REST HOME LIMITED,"108A G/F, 108 & 108B 1/F, 108 & 108 B&C 2/F, BOUNDARY STREET, KOWLOON",22.32672361,114.1758843,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN OI CONVALESCENT HOME,"1/F, KING LEONG MANSION, 130 FA YUEN STREET, MONGKOK, KOWLOON",22.32074526,114.17101189,LocationofResidentialCareHomesfortheElderlyinHongKong
LAI LAI NURSING CENTRE LIMITED,"G/F, SHOP NO. 101 & SHOP 201 & 202, 1/F, SILVER PLAZA LOT 723 IN DD4, MUI WO LANTAU ISLAND",22.26677,113.99767,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG SHUI GARDEN OF AGED,"FLAT A AND FLAT B, ON 1/F, CHEUNG LUNG BUILDING, NO. 23 TSENG CHOI STREET, TUEN MUN, NEW TERRITORIES",22.40107566,113.97752405,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHAI HOSPITAL JOCKEY CLUB CARE & ATTENTION HOME,"2/F & 3/F, YAN CHAI MULTI-SERVICES COMPLEX, NO. 18 YAN CHAI STREET, TSUEN WAN, NEW TERRITORIES",22.36965356,114.11887984,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY NAM SHAN RESIDENCE FOR SENIOR CITIZENS,"UNITS 201-232 & UNITS 301-332 NAM MING HOUSE, NAM SHAN ESTATE, SHAMSHUIPO, KOWLOON",22.33518521,114.17236058,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED BRADBURY HOME FOR THE ELDERLY,"62 TIN WAN STREET, ABERDEEN, HONG KONG",22.25136063,114.14893467,LocationofResidentialCareHomesfortheElderlyinHongKong
PAK LEE OLD AGE HOME,"FLAT A & B, 2/F, KAM KOON BUILDING, 308-312 LOCKHART ROAD, WANCHAI, HONG KONG",22.27870784,114.17773792,LocationofResidentialCareHomesfortheElderlyinHongKong
SIN TIN TOA HOME FOR THE AGED LIMITED,"169, SHEUNG WO CHE, SHATIN, NEW TERRITORIES",22.3864241,114.18947875,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN CHAI HOSPITAL TSIN MAN KUEN ELDERLY HOME,"1/F, OI LOK HOUSE, YAU OI ESTATE, TUEN MUN, NEW TERRITORIES",22.38766963,113.97365889,LocationofResidentialCareHomesfortheElderlyinHongKong
KWANSUI ELDERLY'S HOME,"SHOP C, E-G ON G/F AND 1/F, WAH HING MANSION, 7 TSING LING PATH, TUEN MUN, NEW TERRITORIES",22.40188021,113.97820272,LocationofResidentialCareHomesfortheElderlyinHongKong
HOLD YOUR HAND CARING HOME LIMITED,"SHOP C ON G/F AND WHOLE FLOORS OF 1/F TO 3/F, DIAMOND BUILDING, 195-199 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",22.33129265,114.16486706,LocationofResidentialCareHomesfortheElderlyinHongKong
KONG WAN CARE HOME,"PORTION OF SHOP 6C & 1/F, KA WO BUILDING, 14-22 KA WO STREET, TIN WAN, HONG KONG",22.25002,114.14861,LocationofResidentialCareHomesfortheElderlyinHongKong
CONRAD CARE HOME (WONG TAI SIN) LIMITED,"G/F, SHOP 2-13, 15 & 16A-16B & MEZZANINE FLOOR, 128 WAN FUNG STREET, WONG TAI SIN, KOWLOON",22.34608,114.19807,LocationofResidentialCareHomesfortheElderlyinHongKong
CHING CHUNG HOME FOR THE AGED,"G/F, 1/F & 2/F, MAN CHING HOUSE, NO. 8 TSING CHUNG PATH, TUEN MUN, NEW TERRITORIES",22.40623658,113.97390385,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG TAK INSTITUTION OF OLD AGE LIMITED,"2/F (YLTL 261), TAI HANG BUILDING, 1-29 TAI LEE STREET, 2 & 6-28 YUEN LONG TAI HANG STREET, 10-12 & 16-20 YUEN LONG TUNG TAI STREET, YUEN LONG, NEW TERRITORIES",22.44639241,114.029919,LocationofResidentialCareHomesfortheElderlyinHongKong
TAI ON HOME FOR AGED,"G/F, 1/F & 2/F LOT NOS. 1979, 1980 AND 1981, IN D.D. 121, PING SHAN SAN TSUEN, YUEN LONG, NEW TERRITORIES",22.44127,114.0087,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN FAI RCHE LIMITED,"WHOLE FLOOR ON UG/F, YEN CHING BUILDING, 97-103 APLEICHAU MAIN STREET, HONG KONG",22.24371259,114.15507675,LocationofResidentialCareHomesfortheElderlyinHongKong
CARITAS HAROLD H. W. LEE CARE AND ATTENTION HOME,"STTL NO. 312, ALSO KNOWN AS NO. 17 KONG PUI STREET, SHATIN, NEW TERRITORIES",22.38039976,114.19872231,LocationofResidentialCareHomesfortheElderlyinHongKong
PARK PRIME . PO SHEK WU,"UNIT NO. 1, 3/F-4/F, PO SHEK WU ESTATE ANCILLARY FACILITIES BLOCK, 23 CHOI YUEN ROAD, SHEUNG SHUI, NEW TERRITORIES",22.50269,114.12556,LocationofResidentialCareHomesfortheElderlyinHongKong
THE MOUNTAIN AND CLOUD ELDERLY HOME LIMITED,"SHOP B319,3/F,SHEK LEI SHOPPING CENTRE PHASE 2,SHEK LEI ESTATE,KWAI CHUNG,NEW TERRITORIES",22.36556872,114.13915426,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE VALLEY HOME,"PORTION B OF G/F, 1/F-3/F, TAI KOON MANSION, NOS. 42-52 WOOSUNG STREET, KOWLOON",22.3073619,114.17082805,LocationofResidentialCareHomesfortheElderlyinHongKong
BRILLIANT ELDERLY HOME COMPANY LIMITED,"2/F, ON FAI BUILDING, 82 OLD MAIN STREET ABERDEEN, HONG KONG",22.24826419,114.15620137,LocationofResidentialCareHomesfortheElderlyinHongKong
LONG LIFE AND HAPPINESS ELDERLY HOME,"SHOP 1A, G/F, BRILLIANT GARDEN, 250 CASTLE PEAK ROAD, SAN HUI, TUEN MUN, NEW TERRITORIES",22.40794138,113.97962178,LocationofResidentialCareHomesfortheElderlyinHongKong
CHI LIN NUNNERY CHI LIN HOME FOR THE ELDERLY,"5-6/F, NO. 5 CHI LIN DRIVE, DIAMOND HILL, KOWLOON",22.34072741,114.2060064,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS CHAN HAN HOME FOR THE ELDERLY,"FLATS 101-108, 117-124 & 201-224 YIU HIM HOUSE, YIU ON ESTATE, MA ON SHAN, NEW TERRITORIES",22.41851899,114.23088749,LocationofResidentialCareHomesfortheElderlyinHongKong
WONDERLAND ELDERLY HOME,"UNIT A ON 1/F AND UNIT A2, D & E ON 2/F, KAM LING COURT, 1-3 WOO HOP STREET, WESTERN DISTRICT, HONG KONG",22.2858997,114.13435293,LocationofResidentialCareHomesfortheElderlyinHongKong
HEUNG HOI CHING KOK LIN ASSOCIATION BUDDHIST PO CHING HOME FOR THE AGED WOMEN,"8 CHI FUK CIRCUIT, FANLING, NEW TERRITORIES",22.49256365,114.13674878,LocationofResidentialCareHomesfortheElderlyinHongKong
KWONG ON NURSING CENTER LIMITED,"G/F (PART), 1/F, 2/F & 3/F, ABERDEEN HARBOUR MANSION, 52-64 ABERDEEN MAIN ROAD, HONG KONG",22.2473884,114.15772456,LocationofResidentialCareHomesfortheElderlyinHongKong
CHRISTIANITY TIN LUN LOK HOME FOR AGED,"SHOP C, G/F & 1/F-3/F, YEE ON BUILDING, 163 AP LEI CHAU MAIN STREET, ABERDEEN, HONG KONG",22.24341436,114.15354408,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG SHENG KUNG HUI LI KA SHING CARE AND ATTENTION HOME FOR THE ELDERLY,"338 NAM CHEONG STREET, SHAMSHUIPO, KOWLOON",22.33895075,114.16758445,LocationofResidentialCareHomesfortheElderlyinHongKong
ON SUM ELDERLY CARE CENTRE (MONGKOK) LIMITED [RCHE] / I PASSION (ON SUM) DAY CARE CENTRE [CCSV RSP],"SHOP D1 G/F & WHOLE 1/F KAM WAH BUILDING, 831A-831H & 831J-831L CANTON ROAD, 24, 26 & 26A PITT STREET, KOWLOON",22.31316846,114.16817819,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN NURSING HOUSE (CANTON ROAD),"SHOP 7 & 8 OF G/F, STORE 8 ON THE COCKLOFT, 1/F AND 2/F WINFIELD BUILDING, NO. 847-865, CANTON ROAD, KOWLOON",22.31410764,114.16804225,LocationofResidentialCareHomesfortheElderlyinHongKong
HELPING HAND FATHER SEAN BURKE CARE HOME FOR THE ELDERLY,"ANNEX BUILDING OF RESIDENTIAL CARE HOME FOR THE ELDERLY AT NIN WAH ROAD, CHEUNG MUK TAU NORTH, SAI KUNG, LOT 1076 IN DD167, NEW TERRITORIES",22.43194,114.25097,LocationofResidentialCareHomesfortheElderlyinHongKong
WAH YUET KUI HOME FOR ELDERLY,"SHOPS 301 AND 401, 3/F TO 4/F, LEI CHENG UK SHOPPING CENTRE, 10 FAT TSEUNG STREET, CHEUNG SHA WAN, KOWLOON",22.33851651,114.15847904,LocationofResidentialCareHomesfortheElderlyinHongKong
TIN TIN HOME FOR THE AGED LIMITED [RCHE] / GY CARE (TUEN MUN) [CCSV RSP],"1/F - 4/F, FAR EAST CONSORTIUM TUEN MUN BUILDING, 2 YAN OI TONG CIRCUIT, TUEN MUN, NEW TERRITORIES",22.39623505,113.97729788,LocationofResidentialCareHomesfortheElderlyinHongKong
CARITAS EVERGREEN HOME,"PORTION LG/F, 1/F & 2/F, SAI YING PUN COMMUNITY COMPLEX, 2 HIGH STREET, SAI YING PUN, HONG KONG",22.28482731,114.14407624,LocationofResidentialCareHomesfortheElderlyinHongKong
SUN MAN FOOK AGED HOME - SHATIN BRANCH,"WHOLE OF NO. 6 AND G/F OF NO. 106 OF SHEUNG KENG HAU TSUEN, SHATIN, NEW TERRITORIES",22.36427269,114.17463157,LocationofResidentialCareHomesfortheElderlyinHongKong
UNITED SANATORIUM,"NO 6, SAN TSUEN LAU, SHUI TSIU SAN TSUEN, TAI TONG ROAD, YUEN LONG, NEW TERRITORIES",22.42227188,114.02968214,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG CHRISTIAN SERVICE - WAH HONG HOME FOR THE ELDERLY,"UNITS 217-234 & 317-334, WAH HONG HOUSE, WAH FU ESTATE, ABERDEEN, HONG KONG",22.25016595,114.13640097,LocationofResidentialCareHomesfortheElderlyinHongKong
UNITED MUSLIM ASSOCIATION OF HONG KONG HAJI OMAR RAMJU SADICK CARE AND ATTENTION HOME,"G/F., HIGH BLOCK, OI YEE HOUSE, YAU OI ESTATE, TUEN MUN, NEW TERRITORIES",22.38611694,113.97409812,LocationofResidentialCareHomesfortheElderlyinHongKong
YUEN YUEN HOME FOR THE AGED,"NO. 31, LO WAI ROAD, TSUEN WAN, NEW TERRITORIES",22.3823882,114.1235161,LocationofResidentialCareHomesfortheElderlyinHongKong
TSUNG TSIN MISSION OF HONG KONG KWONG FUK HOME FOR THE ELDERLY,"3/F KWONG YAN HOUSE, KWONG FUK ESTATE, TAI PO, NEW TERRITORIES",22.4489607,114.17514513,LocationofResidentialCareHomesfortheElderlyinHongKong
TAK HING INSTITUTION OF OLD AGE COMPANY LIMITED,"'LOT NO. 2387 SI AND SJ IN DD104, YUEN LONG, NEW TERRITORIES (ALSO KNOWN AS E24 AND E25, TAI YUEN VILLA, CHUK YUEN, CASTLE PEAK ROAD)",22.47724975,114.05657981,LocationofResidentialCareHomesfortheElderlyinHongKong
LORD GRACE SHUNG TAK HOME OF AGED,"LOT NOS. 108, 109, 414 AND 423 IN DD NO. 109, YUEN LONG, NEW TERRITORIES (ALSO KNOWN AS BLOCKS 305, 306, 307, 308, 309 AND 310, 11 PO TEI ROAD, KAM TIN)",22.43936966,114.06645984,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS Pearl Lodge,"UNIT 302, 3/F AND UNIT 401, 4/F, ANCILLARY FACILITIES BLOCK, CHEUNG SHA WAN ESTATE, 391 CHEUNG SHA WAN ROAD, KOWLOON",22.33483181,114.15661578,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN YUET HOME FOR AGED,"ROOMS 301 TO 305, 3/F, MAN KEE MANSION, 86 WATERLOO ROAD, KOWLOON",22.3198423,114.1767773,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY JADE CARE HOME (SHATIN PARK STAGE III),"SHOP 1A, 1B, 1C, 2, 3A, 3B, 3C & 4 LEVEL 2, SHATIN PARK STAGE III, 13-15 KONG PUI STREET, SHATIN, NEW TERRITORIES",22.37972255,114.19814931,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS Y.C. LIANG MEMORIAL HOME FOR THE ELDERLY,"G/F & 1/F, YIU YAT HOUSE, TIN YIU ESTATE, TIN SHUI WAI, NEW TERRITORIES",22.45012465,114.00518064,LocationofResidentialCareHomesfortheElderlyinHongKong
ON FUK HOME FOR AGED LIMITED,"BLOCKS B3 AND B4, LOT 2116B IN DD111, KAM TIN ROAD, YUEN LONG, NEW TERRITORIES",22.43866981,114.09357962,LocationofResidentialCareHomesfortheElderlyinHongKong
LORD GRACE KIND CARE HOME,"LOT 2743, 2742, DD130, SAN HING TSUEN, LAM TEI, TUEN MUN, NEW TERRITORIES",22.41864,113.97994,LocationofResidentialCareHomesfortheElderlyinHongKong
PING SHAN HOME FOR THE AGED LIMITED,"FRONT PORTION OF BLOCK A ON G/F, REAR PORTIONS OF BLOCK A ON G/F AND 1/F, AND FRONT PORTIONS OF BLOCK B ON G/F AND 1/F, LOT 1615 IN DD 122 (ALSO KNOWN AS KWONG WAH VILLA, 23 PING HING LANE, PING SHAN), YUEN LONG, NEW TERRITORIES",22.4434093,114.01267979,LocationofResidentialCareHomesfortheElderlyinHongKong
LOK SIN TONG LEUNG KAU KUI HOME FOR THE ELDERLY,"2/F WAH YUEN HOUSE, CHUK YUEN SOUTH ESTATE, WONG TAI SIN, KOWLOON",22.34491952,114.19195048,LocationofResidentialCareHomesfortheElderlyinHongKong
SANG FAI HOME OF AGED CO. LIMITED,"PORTION OF G/F, 1/F AND 2/F, SUNNY COURT, 118, 120 AND 122 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",22.33535604,114.16062472,LocationofResidentialCareHomesfortheElderlyinHongKong
KAI YAN INSTITUTION OF OLD AGE LIMITED - SECOND BRANCH,"SHOP 9 OF G/F, 31 ON LOK ROAD, 1/F, 2/F, FLAT B OF 3/F AND FLAT C OF 4/F, FAR EAST CONSORTIUM YUEN LONG BUILDING, 29 ON LOK ROAD, YUEN LONG, NEW TERRITORIES",22.4451392,114.0321547,LocationofResidentialCareHomesfortheElderlyinHongKong
